Initial configuration

10400   atoms

7 atom types

-74.0 74.0 xlo xhi 
-74.0 74.0 ylo yhi 
-10.0 10.0 zlo zhi 

Masses

1 1
2 0.1
3 0.1
4 0.1
5 0.1
6 0.1
7 0.1

Atoms # molecular

245 18 5 29.3558 -19.2854 -0.1340
246 18 6 27.0824 -19.7840 -0.1340
247 18 7 29.0305 -20.2365 -0.1340
248 19 1 -51.2536 31.7816 -0.1340
249 19 1 -51.9567 31.7614 -0.1340
250 19 1 -52.6598 31.7412 -0.1340
251 19 1 -51.3840 32.7783 -0.1340
252 19 1 -52.5869 32.7437 -0.1340
253 19 1 -51.5144 33.7750 -0.1340
254 19 1 -52.5140 33.7462 -0.1340
255 19 2 -50.7538 31.7960 -0.1340
256 19 3 -53.1596 31.7268 -0.1340
257 19 4 -50.8842 32.7927 -0.1340
258 19 5 -53.0867 32.7293 -0.1340
259 19 6 -51.0146 33.7893 -0.1340
260 19 7 -53.0138 33.7318 -0.1340
261 20 1 68.0548 -18.9176 -0.1340
262 20 1 68.7312 -18.7245 -0.1340
263 20 1 69.4076 -18.5315 -0.1340
264 20 1 68.4271 -19.8513 -0.1340
265 20 1 69.5843 -19.5210 -0.1340
266 20 1 68.7994 -20.7850 -0.1340
267 20 1 69.7610 -20.5105 -0.1340
268 20 2 67.5740 -19.0548 -0.1340
269 20 3 69.8884 -18.3942 -0.1340
270 20 4 67.9463 -19.9885 -0.1340
271 20 5 70.0651 -19.3837 -0.1340
272 20 6 68.3186 -20.9222 -0.1340
273 20 7 70.2418 -20.3732 -0.1340
274 21 1 60.8963 33.8234 -0.1340
275 21 1 61.1140 34.4922 -0.1340
276 21 1 61.3318 35.1610 -0.1340
277 21 1 61.8786 33.6105 -0.1340
278 21 1 62.2512 34.7548 -0.1340
279 21 1 62.8610 33.3976 -0.1340
280 21 1 63.1706 34.3485 -0.1340
281 21 2 60.7415 33.3479 -0.1340
282 21 3 61.4865 35.6365 -0.1340
283 21 4 61.7239 33.1351 -0.1340
284 21 5 62.4059 35.2302 -0.1340
285 21 6 62.7062 32.9222 -0.1340
286 21 7 63.3253 34.8240 -0.1340
287 22 1 -18.2823 55.7244 -0.1340
288 22 1 -17.5790 55.7111 -0.1340
289 22 1 -16.8757 55.6978 -0.1340
290 22 1 -18.1995 54.7226 -0.1340
291 22 1 -16.9963 54.6999 -0.1340
292 22 1 -18.1167 53.7209 -0.1340
293 22 1 -17.1168 53.7020 -0.1340
294 22 2 -18.7822 55.7338 -0.1340
295 22 3 -16.3758 55.6884 -0.1340
296 22 4 -18.6994 54.7321 -0.1340
297 22 5 -16.4964 54.6905 -0.1340
298 22 6 -18.6166 53.7303 -0.1340
299 22 7 -16.6169 53.6926 -0.1340
300 23 1 70.3334 67.2244 -0.1340
301 23 1 69.6308 67.2568 -0.1340
