# MolID	Frame0	Frame1	Frame2	Frame3	Frame4	Frame5	Frame6	Frame7	Frame8	Frame9	Frame10	Frame11	Frame12	Frame13	Frame14
409	1	4	4	3	4	4	4	4	3	4	4	4	4	4	4
410	1	4	4	3	4	4	4	4	3	4	4	4	4	4	4
411	1	4	4	3	4	4	4	4	3	4	4	4	4	4	4
412	1	4	4	3	4	4	4	4	3	4	4	4	4	4	4
413	1	4	4	3	4	4	4	4	3	4	4	4	4	4	4
414	1	4	4	3	4	4	4	4	3	4	4	4	4	4	4
415	1	4	4	3	4	4	4	4	3	4	4	4	4	4	4
416	1	4	4	1	4	4	4	4	3	4	4	4	4	4	4
417	1	4	4	3	4	4	4	4	3	4	4	4	4	4	4
418	1	4	4	4	4	4	4	4	4	4	4	4	4	4	4
419	1	3	3	4	4	4	4	4	4	4	4	4	4	4	4
420	1	1	3	4	4	4	4	4	4	4	4	4	4	4	4
421	1	3	3	4	4	4	4	4	4	4	4	4	4	4	4
422	1	3	3	4	4	4	4	4	4	4	4	4	4	4	4
